,income
5861,True
18788,False
15267,False
12245,False
11890,False
28041,False
19879,False
15655,False
23156,False
18528,False
9749,False
9338,False
18905,False
3861,False
18208,False
26708,False
9861,False
7660,False
14076,False
24166,False
26267,True
23598,False
5948,True
12141,False
20902,False
25758,True
16787,False
17538,True
10349,True
8951,False
9925,False
21013,False
12811,False
19036,True
5885,True
25632,False
23213,False
11557,False
11006,False
1697,True
5150,False
5751,False
1897,True
8220,False
26187,False
22157,True
15974,False
1989,True
5587,False
24227,False
13212,False
15763,True
23970,False
2439,True
18622,False
19172,False
25678,False
3379,False
27601,False
21439,True
31322,False
27351,False
11409,False
3934,False
29628,True
2039,True
2360,True
15703,False
14627,False
10137,False
5567,False
1964,True
8657,False
5015,False
16543,False
26575,False
10864,False
6669,True
10044,False
8799,False
26315,True
30285,True
8961,False
15617,False
18210,False
5288,True
2452,True
23947,False
22691,True
16875,False
6936,False
15533,True
24992,False
26124,False
23937,False
31111,False
11562,False
31585,True
29036,False
30549,False
7775,False
22218,False
26135,False
30062,False
17184,False
30013,True
5064,False
20016,False
17120,False
21266,False
2046,True
13836,False
18254,False
10466,False
6327,True
29653,False
8456,True
22981,False
20485,False
6123,True
5563,False
25645,False
9623,True
14620,False
4116,False
11251,False
11712,True
14977,True
5031,False
28448,False
1904,True
14975,True
11771,False
14634,False
21186,False
26539,True
7383,False
13442,False
24176,False
20048,False
16062,False
24518,False
3680,True
12176,False
22045,False
9010,False
31672,False
2089,True
7683,True
22965,False
6015,False
16623,False
6647,False
6176,False
31584,True
27649,False
30628,True
8239,False
12261,False
20735,False
25077,True
5176,False
16694,False
23141,False
6590,True
24623,False
14845,True
31213,False
4786,False
3655,False
10140,False
20630,False
13957,False
12695,False
9602,False
21741,False
31343,False
3975,False
8388,False
1119,False
6386,False
11522,False
28789,False
19832,False
32271,False
9179,False
4862,False
19997,False
21362,False
6322,False
27956,False
32191,False
15776,False
24132,False
30533,False
26700,False
27572,False
10280,True
12382,False
25651,True
16425,False
11847,False
7167,True
13831,False
25760,False
25144,False
5837,False
26128,True
4464,True
25486,False
14668,False
27602,False
285,False
24649,False
29350,False
26677,False
13250,False
19204,True
20395,False
8116,False
6230,False
22808,False
19954,False
15045,False
16746,False
28539,False
9754,True
31549,False
30817,False
3048,True
10148,True
23024,False
11945,True
4661,False
23451,False
4046,False
14364,False
1918,True
24580,False
10644,False
1736,True
1979,True
21106,False
2067,True
20065,False
25865,False
22540,False
10076,False
22919,False
26436,False
27333,False
4445,False
5893,False
25282,False
16933,False
3061,True
1156,False
17219,False
31412,False
25195,False
4691,False
18462,False
24459,False
31052,False
27976,True
2919,False
12532,False
24046,False
12372,False
29971,False
20071,False
1693,True
19407,False
15544,False
2732,True
3624,False
21608,False
20278,False
16197,False
11318,False
30360,True
8878,False
29360,False
8541,False
29852,False
2846,True
3755,True
30014,False
28866,False
30319,False
6755,False
7300,False
19165,True
5970,False
29659,False
5230,False
27348,True
4021,False
18796,False
17663,False
16250,False
23697,False
7028,False
18597,False
30006,False
13962,False
7142,False
32460,False
6324,False
20565,False
2296,True
28146,False
32404,False
21543,False
9495,False
7593,False
30911,False
22147,False
9893,False
30333,False
23639,True
1373,False
7695,True
18512,False
11521,False
8126,False
2372,True
19650,False
15063,True
15362,False
15094,False
21220,False
426,True
14856,False
13755,True
17890,False
14980,False
27212,False
339,False
3480,False
23979,False
20834,True
31983,False
22165,True
26995,False
13501,False
723,True
11506,False
8833,False
9412,False
30391,False
30548,False
16966,False
10978,False
3649,False
27458,False
11165,False
15931,True
2959,False
19892,False
25720,False
129,True
3663,True
21965,False
29889,False
5350,False
19974,False
19609,False
15904,False
4789,False
3194,True
11200,False
28159,False
11509,False
25165,False
28076,True
30084,False
26471,False
28976,False
28784,False
12374,False
1235,False
3403,False
22474,False
13010,False
24712,False
13173,False
32179,True
3269,False
31759,False
1653,True
1442,False
6485,True
5022,False
22457,False
27852,True
26371,False
9818,False
14543,False
32170,True
10477,False
15671,False
61,True
6286,False
608,True
20622,False
675,True
19,True
5434,False
30786,False
20770,True
20202,False
1643,True
29294,False
13134,False
17021,False
26491,False
17210,False
32326,False
2487,True
9444,False
18501,True
17711,False
7387,True
19780,False
30998,False
14476,False
15940,False
22659,False
17992,True
7115,True
16731,False
13028,True
24894,True
12989,True
23851,False
12007,False
27883,False
14608,False
18747,True
10158,False
27709,True
12259,False
2478,True
3800,False
6900,False
29162,False
7700,False
1649,True
18960,True
20415,False
20108,False
15017,False
21844,False
7894,False
7648,False
24148,False
25911,True
8506,True
1983,True
23507,False
6167,True
3032,True
1540,True
27773,False
9272,False
18656,False
21228,False
8849,False
17314,False
22727,False
751,True
25480,False
9514,False
17448,False
18510,False
29845,False
25386,False
27257,False
22000,False
1149,False
28827,False
20890,False
26239,True
27584,False
17402,False
16307,False
2086,True
28339,False
19756,False
11844,True
29121,False
14526,False
19700,False
18867,False
30942,False
23174,False
23309,False
8945,False
21420,False
12864,False
23235,True
10448,False
2364,True
47,False
12065,False
15428,False
25672,False
32539,True
29408,True
24636,False
26340,False
2758,True
11337,False
25136,False
13104,True
23026,True
10802,True
3289,True
28379,False
22374,True
4755,False
21409,False
21440,False
27626,False
24179,False
21214,False
27174,True
24116,False
28341,False
2446,True
27616,True
15884,False
30403,False
27426,True
1871,True
21382,False
18735,False
11973,True
418,True
11123,False
1213,False
14718,False
17391,False
7160,False
21863,True
11632,False
2499,True
25120,True
23619,True
10108,False
29160,False
18386,False
12606,False
10732,False
4840,False
2912,True
26612,True
6369,False
1038,False
7931,False
29507,True
31943,False
14227,False
14851,False
12691,False
24522,False
25058,False
32496,False
32089,False
5736,False
21641,False
25953,False
24307,False
25050,False
20697,False
8883,False
29348,False
31684,False
26590,False
26746,False
32218,False
18868,False
26656,False
18457,True
241,False
20014,False
30034,True
27451,False
26307,False
24663,False
21066,False
1952,True
10743,False
6257,False
1594,True
29286,False
28893,True
1984,True
20154,False
12311,False
10872,False
27442,False
1042,False
15610,False
28594,False
27738,False
1783,True
62,True
0,False
16552,False
3462,False
16511,False
22599,True
19970,True
17212,False
2144,True
26202,False
5852,False
14077,True
3665,True
11606,False
32124,False
605,True
3139,False
14684,True
2271,True
1878,True
11079,False
12565,False
3038,True
16938,False
29380,False
16900,False
11726,False
14230,False
1028,False
15555,False
14012,False
31432,False
31480,False
24646,False
6543,False
7524,False
4221,False
9757,False
1941,True
12806,False
12393,False
29484,False
8327,False
3449,False
24403,False
32407,True
31263,False
26130,True
28419,False
22062,False
28733,False
18703,False
23329,False
17679,False
14774,False
4526,False
22277,True
413,True
22204,False
9367,False
21234,False
17496,True
3954,False
4881,False
24203,False
8464,False
7385,False
22155,False
30710,True
16613,False
13033,False
25633,False
14989,False
8825,False
20937,False
25106,False
2288,True
98,True
16265,False
16315,True
13496,False
24355,False
5321,False
26494,False
7915,False
11430,False
29263,True
31613,False
1523,True
22392,False
27153,True
24108,False
21620,False
6194,False
15046,False
2634,True
27784,False
28678,False
24330,False
20555,False
17946,False
14071,False
9605,True
1130,False
15405,False
19999,True
24903,False
27210,False
1416,False
5849,False
14787,True
1621,True
20413,False
11719,False
1840,True
5441,True
23728,True
7177,True
30869,True
22327,False
26593,False
11187,False
28069,True
29812,False
11490,False
19860,False
1486,False
5620,False
27741,False
26313,False
1238,False
28881,False
10605,True
9909,False
6109,False
26223,False
6063,False
800,True
29366,False
25513,False
18426,False
22644,True
20499,False
29870,False
9016,True
9150,False
12519,False
30776,False
24526,True
8614,True
24895,False
14570,False
20099,False
6967,False
21779,False
15084,False
1896,True
20717,True
29282,True
12303,False
8675,False
12038,True
19784,False
1315,False
21346,False
5648,False
6076,False
17048,False
17637,False
4941,False
6467,False
23125,True
8330,False
9560,False
21599,False
6243,False
8306,False
5003,False
30118,False
7101,True
11608,False
31668,False
14804,True
23457,False
13627,False
27831,False
20529,False
13694,False
31319,False
14402,False
13495,False
22049,False
21770,False
20279,False
30136,True
17169,False
18124,False
27248,False
17738,False
21743,False
25066,False
6105,False
18878,False
24281,False
10801,True
13884,False
21173,False
32125,True
7735,False
2802,True
28222,False
18551,False
27576,False
14237,False
2054,True
17354,False
17328,False
26303,False
17816,False
9601,True
18541,False
16710,True
1270,False
16851,False
4852,False
9883,False
9820,False
31112,False
9863,True
7914,False
8748,False
1663,True
932,False
28917,False
10404,True
7103,False
14151,False
20727,False
15650,False
3787,False
31868,False
23254,False
6832,False
4741,False
31032,False
9400,False
20289,False
15742,False
22507,False
15241,False
22007,False
26701,False
18025,False
12416,False
11026,True
9282,False
3120,False
6436,True
27150,False
31048,False
30997,True
9725,False
8276,False
25741,False
12670,False
4999,False
26841,False
10806,False
2614,True
14206,False
14991,False
2636,True
22347,False
473,True
10856,False
11823,False
7677,False
5438,False
5990,False
29303,True
13745,False
19542,False
31314,False
14881,False
23343,False
9973,False
12559,False
9740,False
2211,True
24257,False
24240,False
30171,False
1293,False
31687,False
4896,False
5489,True
7409,False
15961,False
5166,False
24989,False
18661,False
28638,False
23557,False
24809,False
12398,False
23725,False
19427,False
1767,True
11888,False
8773,False
5279,False
5960,False
21210,False
19509,False
24237,True
19195,False
28965,False
19776,False
32387,False
5250,False
7616,False
5524,True
19908,False
11833,False
16349,False
8585,False
7017,False
30332,True
23712,False
14305,False
6444,False
23041,False
6266,False
1002,False
24856,False
20952,False
31109,False
18694,True
13889,True
18530,False
15503,True
6723,False
27789,True
29329,False
29421,False
12343,False
18345,True
21773,False
7250,False
9578,False
20031,True
14323,False
21430,False
17090,True
15938,False
10854,False
27822,False
17566,False
19549,False
31070,False
17452,False
12531,False
11386,True
5933,False
31467,False
2953,True
30956,False
18226,False
19672,False
13641,False
6956,True
2737,True
28988,False
12437,False
18406,True
14822,False
18933,False
27606,False
31614,False
24092,False
15604,False
21108,True
2857,True
4436,True
5106,True
14464,False
28191,False
7459,False
10657,False
27689,False
16588,False
10034,False
8129,False
9351,True
15667,False
2304,True
15832,False
26865,False
4625,False
17654,False
22039,False
3545,False
16296,False
14096,False
28410,False
29247,True
31297,False
10436,True
22154,False
19189,False
19847,False
32384,False
17503,False
22829,False
6132,False
19801,False
2821,True
2021,True
14088,False
18936,False
10804,False
17446,False
27787,False
19865,False
5280,True
6098,False
10331,False
2556,True
15095,False
25570,False
11799,False
7089,False
30218,True
29795,False
3344,False
30903,False
1513,False
181,False
13351,False
20329,False
20868,False
29525,False
1853,True
15097,False
2163,True
31484,False
24772,True
1250,False
20297,False
28036,False
16860,False
8818,True
10069,False
3966,False
7980,True
27776,False
10118,False
7141,False
4983,True
20299,False
13826,False
11946,False
8081,False
26878,False
29667,False
5234,True
3656,False
10658,False
22577,False
21006,False
17938,False
21355,False
677,True
20451,False
8985,False
5091,False
6496,False
28399,True
21823,True
22497,False
31965,False
21424,True
25846,False
22134,False
7014,False
4930,False
24066,False
17271,False
22751,True
28888,False
8564,True
13385,True
248,False
8962,False
31697,True
27176,True
6627,True
31998,True
3999,False
13229,True
17250,False
18566,False
30953,False
27059,False
24673,False
23840,False
4980,False
18129,True
13601,True
15189,False
2241,False
4310,False
19062,False
2589,True
26463,False
23432,False
1003,False
5146,False
24692,False
